recipe_id,recipe_name,image_url,ingredients,cooking_directions
10210,Cinnamon Stars,http://images.media-allrecipes.com/userphotos/250x250/148033.jpg,finely ground almonds^ground cinnamon^lemon zest^egg whites^salt^confectioners' sugar^lemon juice,"{'directions': u""Stir together the almonds, cinnamon, and lemon zest until combined. Beat the egg whites and salt until soft peaks form. Slowly sift in the confectioner's sugar, continuing to beat until the mixture is stiff. Set aside 1/3 cup of the egg white mixture for the glaze. Fold in the almond mixture. Preheat oven to 325 degrees F (170 degrees C). Line the cookie sheets with parchment paper. Roll the dough to 1/4 inch thickness on a surface that has been sprinkled with confectioners' sugar. Using a 2 1/2-inch star cookie cutter, cut out the cookies and place them on the cookie sheets. To make the glaze, add the lemon juice to the reserved egg white mixture, stirring until smooth. Brush the tops of the cookies lightly with the glaze. (If the glaze starts to thicken, add a few more drops of lemon juice.) Bake for 20 to 25 minutes. When done, they will be light brown and soft in the center. Remove and cool on wire racks.""}"
255200,Zucchini Noodle Primavera,https://images.media-allrecipes.com/userphotos/720x405/4462271.jpg,zucchini^salt^olive oil^small onion^red bell pepper^yellow grape tomatoes^garlic powder^milk^grated pecorino cheese^ground black pepper^dried oregano,"{'directions':  Prep 20 m Cook 14 m Ready In 54 m Cut zucchini into noodle shapes with a spiralizer; toss with salt until combined. Drain on a paper towel until moisture is drawn out; about 20 minutes. Squeeze zucchini to remove remaining moisture. Heat olive oil in a skillet over medium heat. Add onion and red bell pepper; cook and stir until onion is soft and translucent, about 5 minutes. Stir in tomatoes and cook until soft, 3 to 4 minutes. Stir zucchini into the onion mixture; cook and stir until tender and mixture looks dry, about 5 minutes. Sprinkle with garlic powder. Stir in milk and cook, 1 to 2 minutes. Add pecorino cheese, pepper, and oregano; stir until combined.'}"
19210,Oatmeal Raisin Cookies VII,http://images.media-allrecipes.com/userphotos/720x405/1791869.jpg,butter^white sugar^brown sugar^egg^vanilla extract^self-rising flour^baking soda^ground cinnamon^salt^quick cooking oats^raisins,"{'directions':  Prep 15 m Cook 10 m Ready In 25 m Preheat oven to 375 degrees F (190 degrees C). Grease a 9x13 inch pan. In a medium bowl, cream together the butter, brown sugar and white sugar, until smooth. Beat in the egg then stir in the vanilla. Combine the flour, baking soda, cinnamon and salt: stir into the creamed mixture. Fold in the quick oats and raisins. Spread evenly into the prepared pan. Bake for 10 to 12 minutes in the preheated oven, until the edges are starting to brown. Let cool in pan before cutting into bars.'}"
67185,Brazilian Quentao,https://images.media-allrecipes.com/userphotos/250x250/913529.jpg,white sugar^water^cubed fresh ginger root^limes sliced^cinnamon sticks broken in half^bottle cachaca,"{'directions':  Prep 5 m Cook 25 m Ready In 30 m Pour sugar into a 3-quart saucepan and place over medium-high heat. Cook while stirring gently until the sugar melts and turns golden brown, about 10 minutes. Carefully and slowly pour in the water, stirring to dissolve the caramel. Add the ginger, lime, and cinnamon; bring to a boil, then reduce heat to medium, and simmer for 10 to 15 minutes. Pour in the cachaca, and cook until hot, about 5 minutes more. Strain before serving.'}"
188286,Lemongrass Ground Beef Skewers,https://images.media-allrecipes.com/userphotos/720x405/2321949.jpg,coarsely chopped lemon grass^onion^garlic^lean ground beef^salt^ground black pepper^white sugar^cornstarch^oyster sauce^sesame oil,"{'directions':  Prep 15 m Cook 15 m Ready In 30 m Preheat an outdoor grill for medium-high heat, and lightly oil the grate. Place lemon grass, onion, and garlic in the container of an electric blender or food processor. Cover and blend or process until finely chopped, about 10 seconds. Scrape lemon grass mixture into a bowl, and stir in beef, salt, pepper, sugar, cornstarch, oyster sauce, and sesame oil. Form meat mixture into 12 meatballs. Thread onto skewers. Cook on the preheated grill until the meatballs are well done, about 7 minutes per side. An instant-read thermometer inserted into the center should read 160 degrees F (70 degrees C).'}"
7466,Deep Chocolate Raspberry Cake,http://images.media-allrecipes.com/userphotos/250x250/96095.jpg,squares semi-sweet chocolate^squares unsweetened chocolate^eggs separated^all-purpose flour^butter^white sugar^vanilla extract^squares semisweet chocolate^heavy whipping cream^frozen raspberries thawed^seedless raspberry preserves,"{'directions':  Prep 40 m Cook 45 m Ready In 2 h 25 m Preheat oven to 300 degrees F (150 degrees C). Line bottoms of two 9-inch cake pans with parchment or waxed paper. To Make Cake: Melt 6 ounces of semisweet chocolate and 6 ounces of unsweetened chocolate in the top of a double boiler, or in a microwave. Cool, and beat in egg yolks. In a large bowl, beat butter, 1 1/2 cups sugar, and vanilla until light and fluffy. Add chocolate mixture, and continue beating until smooth. Stir in flour until just combined. In another bowl, beat egg whites until foamy. Gradually beat in 1/2 cup sugar, and continue beating until the whites hold soft peaks. Fold whites into chocolate batter, in three additions. Pour batter into prepared pans, and smooth tops. Bake in preheated oven until a toothpick stuck into the centers of the cakes comes out with moist crumbs, about 45 minutes. Cool in pans. To Make Frosting: In a saucepan, bring cream just to a boil. Chop 6 ounces semisweet chocolate, and stir into the cream. Remove saucepan from heat, and continue stirring until smooth. Pour frosting into bowl, and press sheet of plastic wrap directly against surface of chocolate to prevent a skin from forming. Refrigerate until thick enough to spread. To Make Filling: Drain the thawed raspberries, if necessary, and combine with the jam. Sandwich the cake layers with raspberry filling. Spread top and sides with chocolate frosting.'}"
10379,Caramel Nougat Bar Peanut Butter Cookies,http://images.media-allrecipes.com/userphotos/720x405/274235.jpg,white sugar^packed brown sugar^butter^vanilla extract^peanut butter^egg^all-purpose flour^baking soda^baking powder^salt^fun size bars milk chocolate covered caramel and nougat candy,"{'directions':  Cream together white sugar, brown sugar, butter or margarine, vanilla, peanut butter and the egg. Add in flour, baking soda, baking powder, and salt. Wrap 1 heaping teaspoon of dough around a bite sized milk chocolate covered caramel and nougat candy bar. Bake 13-16 minutes at 350 degrees F (175 degrees C). Let cool 5 minutes before removing from pan.'}"
13883,Manicotti,https://images.media-allrecipes.com/userphotos/720x405/48652.jpg,pint part-skim ricotta cheese^shredded mozzarella cheese^grated Parmesan cheese^eggs^dried parsley^salt to taste^ground black pepper to taste^spaghetti sauce^manicotti pasta,"{'directions':  Prep 30 m Cook 45 m Ready In 1 h 15 m Cook manicotti in boiling water until done. Drain, and rinse with cold water. Preheat oven to 350 degrees F (175 degrees C). In a large bowl, combine ricotta, mozzarella, and 1/2 cup Parmesan, eggs, parsley, and salt and pepper. Mix well. Pour 1/2 cup sauce into an 11x17 inch baking dish. Fill each manicotti shell with 3 tablespoons cheese mixture, and arrange over sauce . Pour remaining sauce over top, and sprinkle with remaining Parmesan cheese. Bake 45 minutes, or until bubbly.'}"
7110,Quick and Easy Monkey Bread,http://images.media-allrecipes.com/userphotos/720x405/1909184.jpg,frozen dinner roll dough^packed brown sugar^instant butterscotch pudding mix^white sugar^ground cinnamon^chopped walnuts^melted butter,"{'directions':  Prep 10 m Cook 30 m Ready In 40 m The night or several hours before, grease and flour a 9 or 10 inch tube pan. Mix brown sugar and pudding mix together. Mix white sugar and cinnamon together. Place frozen dinner rolls in pan a layer at a time. Sprinkle brown sugar and pudding mix over first layer of rolls. Sprinkle sugar and cinnamon mixture over the brown sugar and pudding mixture. Spread half the nuts and melted butter over first layer. Repeat with the next layer. Place on counter over night. Do not cover. Next morning bake in a preheated 350 degrees F (175 degrees C) oven for 30 minutes. Let stand a few minutes and turn pan over onto serving platter.'}"
231710,Mediterranean Fried Rice,https://images.media-allrecipes.com/userphotos/720x405/2001995.jpg,olive oil^garlic^cooked rice^frozen chopped spinach thawed and drained^marinated artichoke hearts drained and quartered^roasted red peppers^crumbled feta cheese with herbs,"{'directions':  Prep 15 m Cook 10 m Ready In 25 m Heat olive oil in a skillet over medium heat; cook and stir garlic in the hot oil until fragrant and beginning to brown, about 2 minutes. Stir in rice; cook until rice is hot and grains are separate, stirring often, 2 more minutes. Add spinach and cook until heated through, 3 more minutes. Stir artichoke hearts and roasted red peppers into rice mixture and cook 2 minutes; mix in feta cheese, remove from heat, and serve immediately.'}"
12445,Egg Tarts I,http://images.media-allrecipes.com/userphotos/720x405/2197278.jpg,all-purpose flour^butter^egg yolk^confectioners' sugar^evaporated milk^eggs^white sugar^boiling water^evaporated milk^custard powder^distilled white vinegar,"{'directions': u""Preheat the oven to 375 degrees F (190 degrees C). Cream butter and confectioners' sugar. Mix in egg yolk, flour, and 2 tablespoons evaporated milk. Roll dough out thinly, and cut out rounds with a fluted cutter. Place into tart molds. Bake for 12 minutes. Beat eggs. Mix in 1/5 cup evaporated milk, custard powder, and white vinegar. Dissolve sugar in boiling water, and pour into custard mixture. Mix well, and let stand to remove air bubbles. Pour the egg custard into the baked tart shells. Bake for 10 minutes. Cool.""}"
166933,Meatloaf Muffins,https://images.media-allrecipes.com/userphotos/720x405/1017037.jpg,lean ground beef^condensed vegetable soup^chopped onion^dry bread crumbs^eggs^salt^ground black pepper^ketchup (optional),"{'directions':  Prep 15 m Cook 1 h Ready In 1 h 15 m Preheat an oven to 350 degrees F (175 degrees C). Lightly grease a 12 cup muffin pan. Mix ground beef, soup, onion, bread crumbs, eggs, salt, and pepper in a bowl. Scoop mixture evenly into prepared muffin cups. Bake 1 hour in the preheated oven to a minimum temperature of 160 degrees F (70 degrees C). If desired, remove from oven after 50 minutes, drizzle ketchup on the top of each muffin, and return to oven for an additional 10 minutes.'}"
241883,"Cheddar, Bacon, and Egg Casserole",https://images.media-allrecipes.com/userphotos/720x405/2264467.jpg,plain croutons^shredded Cheddar cheese^cooked bacon^eggs beaten^prepared yellow mustard^onion powder^ground black pepper,"{'directions':  Prep 15 m Cook 45 m Ready In 9 h 5 m Mix croutons, Cheddar cheese, and bacon together in a bowl; transfer to an 11x7-inch baking dish. Beat eggs, mustard, onion powder, and black pepper together in a bowl; pour over croutons mixture. Cover dish with plastic wrap and refrigerate, 8 hours to overnight. Preheat oven to 350 degrees F (175 degrees C). Remove plastic wrap from dish. Bake in the preheated oven until a knife inserted near the center comes out clean, about 45 minutes. Let casserole stand for 5 minutes before serving.'}"
19517,Super Grouper,https://images.media-allrecipes.com/userphotos/720x405/3689616.jpg,butter^lemon juice^garlic salt^dried parsley^paprika^ground white pepper^grouper fillets^mayonnaise^paprika,"{'directions':  Prep 10 m Cook 10 m Ready In 20 m Preheat oven to 350 degrees F (175 degrees C). Combine melted butter and lemon juice in a small bowl. Brush 2 tablespoons of this mixture on a piece of foil placed on the broiler pan. Mix together garlic salt, parsley, paprika and white pepper. Sprinkle spice mixture on both sides of fillets. Bake fillets until meat flakes, about 10 minutes. Brush fillets again with lemon butter and spread with mayonnaise. Sprinkle with paprika before serving.'}"
11742,Chicken and Noodle Casserole,https://images.media-allrecipes.com/userphotos/720x405/1314336.jpg,boneless chicken breast halves^wide egg noodles^mixed vegetables^frozen broccoli^condensed cream of potato soup^condensed cream of broccoli soup^dried thyme^salt^ground black pepper^milk^shredded Colby cheese,"{'directions':  Cook noodles according to package directions. Drain. In a 2 quart saucepan, mix cooked chicken, cream of potato soup, cream of broccoli soup, milk, mixed vegetables, broccoli, salt, pepper, and thyme. Cook over medium heat until broccoli is cooked. Mix with egg noodles. Spread into a greased 9 x 13 inch pan. Cover. Bake at 350 degrees F (175 degrees C) for 20 minutes. Cover with Colby cheese, and bake uncovered for an additional 15 minutes.'}"
